game_id,attendance,period,home_team,away_team,home_points,away_points,pdo,fenwick_pct,corsi_pct,on_ice_shots_differential,on_ice_shots_pct,average_shot_distance,on_ice_shots_against,on_ice_shots_for,fenwick_total,fenwick_against,fenwick_for,corsi_total,corsi_against,corsi_for,away_pdo,away_fenwick_pct,away_corsi_pct
5861011a-88b5-4966-80b0-7e0f5116a89d,15659.0,3.0,Blue Jackets,Sabres,4,9,17.4,0.534,0.481,-3.0,0.465,35.5,23.0,20.0,4.0,27.0,31.0,-3.0,41.0,38.0,30.833,0.466,0.519
733c1723-058c-489e-aa4f-d351f7ebf283,17562.0,3.0,Flames,Wild,5,3,19.393,0.455,0.455,-4.0,0.447,37.2,21.0,17.0,-5.0,30.0,25.0,-7.0,42.0,35.0,11.514999999999999,0.545,0.545
2ccc0ed4-ed93-4591-a3cd-6d4fc46902c8,18119.0,3.0,Avalanche,Bruins,0,4,0.892,0.406,0.4,-10.0,0.407,47.0,32.0,22.0,-13.0,41.0,28.0,-18.0,54.0,36.0,11.8,0.594,0.6
3839d193-d8da-4622-a6b3-e3db5ca7d98b,16633.0,3.0,Oilers,Coyotes,8,2,23.788999999999998,0.579,0.608,7.0,0.585,29.2,17.0,24.0,9.0,24.0,33.0,16.0,29.0,45.0,11.871,0.421,0.392
7ee0cfc5-bead-418f-b151-c9ad655bdcb0,17939.0,3.0,Golden Knights,Rangers,1,5,4.665,0.423,0.548,-8.0,0.405,24.1,25.0,17.0,-8.0,30.0,22.0,8.0,38.0,46.0,14.462,0.577,0.452
8d3213c8-bf39-4731-8c37-73ae74f756be,11492.0,4.0,Sharks,Canucks,5,6,13.578000000000001,0.579,0.589,13.0,0.614,37.0,22.0,35.0,12.0,32.0,44.0,19.0,44.0,63.0,23.072,0.421,0.411
66372caa-a09d-437a-9b7b-12e47d849f59,18567.0,3.0,Maple Leafs,Kings,5,0,13.2,0.589,0.558,12.0,0.611,28.2,21.0,33.0,13.0,30.0,43.0,11.0,42.0,53.0,0.878,0.411,0.442
f5c7eb00-47da-4579-ae2e-10bbfd81140b,19092.0,3.0,Lightning,Predators,5,2,16.144,0.459,0.472,-7.0,0.444,47.0,35.0,28.0,-6.0,40.0,34.0,-6.0,56.0,50.0,6.4479999999999995,0.541,0.528
fe79f7f9-9500-4ea9-9d85-42520538572b,14961.0,3.0,Panthers,Red Wings,5,1,13.149999999999999,0.65,0.667,17.0,0.707,35.1,12.0,29.0,18.0,21.0,39.0,27.0,27.0,54.0,5.878,0.35,0.333
8d8c0b3d-23cf-4f57-9752-53d9c2890325,18096.0,3.0,Blues,Jets,2,5,7.25,0.517,0.533,10.0,0.614,32.1,17.0,27.0,2.0,28.0,30.0,6.0,42.0,48.0,25.935,0.483,0.467
98587169-070d-4ec2-b9bd-edd506a04c02,18023.0,4.0,Stars,Senators,4,3,13.403,0.493,0.468,0.0,0.5,29.0,25.0,25.0,-1.0,36.0,35.0,-7.0,58.0,51.0,10.575,0.507,0.532
3f2e13eb-0e5b-45d1-8436-08eb0ff0fbb3,16514.0,3.0,Devils,Islanders,4,6,14.613000000000001,0.588,0.606,4.0,0.545,34.7,20.0,24.0,12.0,28.0,40.0,22.0,41.0,63.0,19.662,0.412,0.394
c499895c-ed8c-477c-ae37-20dc9e39c223,18573.0,3.0,Capitals,Kraken,4,1,11.462,0.632,0.542,14.0,0.63,34.1,20.0,34.0,18.0,25.0,43.0,8.0,44.0,52.0,4.695,0.368,0.458
c02795c4-ae82-46ae-99d7-ed4be1687907,16902.0,3.0,Blue Jackets,Flames,3,1,12.068999999999999,0.477,0.439,0.0,0.5,32.6,20.0,20.0,-3.0,34.0,31.0,-10.0,46.0,36.0,3.989,0.523,0.561
6bb0baaf-9df6-4bb5-b70b-0ef06f11d6c1,17205.0,4.0,Sabres,Penguins,3,4,10.578999999999999,0.552,0.542,7.0,0.571,38.0,21.0,28.0,6.0,26.0,32.0,6.0,33.0,39.0,13.003,0.448,0.458
f49c3510-4a0a-4a44-8b85-9b9197ef5213,17847.0,3.0,Blackhawks,Jets,1,3,5.2059999999999995,0.357,0.398,-10.0,0.386,41.7,27.0,17.0,-20.0,45.0,25.0,-19.0,56.0,37.0,10.357000000000001,0.643,0.602
8296ca52-9935-4a09-b102-9750389f00b9,18112.0,5.0,Avalanche,Rangers,1,2,3.3659999999999997,0.57,0.566,11.0,0.58,38.8,29.0,40.0,12.0,37.0,49.0,15.0,49.0,64.0,4.3759999999999994,0.43,0.434
4dd23911-7d37-4ff6-96ef-91cf5889807e,17589.0,3.0,Oilers,Wild,5,2,14.155,0.551,0.543,6.0,0.55,30.3,27.0,33.0,7.0,31.0,38.0,8.0,42.0,50.0,5.368,0.449,0.457
867636c0-0beb-4c55-92e5-6ac637da6a2c,4600.0,3.0,Coyotes,Bruins,4,3,25.935,0.279,0.324,-21.0,0.267,28.9,33.0,12.0,-27.0,44.0,17.0,-26.0,50.0,24.0,7.25,0.721,0.676
1912dbf9-99a9-47fa-8383-9a831f47c085,14487.0,3.0,Ducks,Sharks,1,6,4.986000000000001,0.413,0.451,-1.0,0.488,35.3,21.0,20.0,-11.0,37.0,26.0,-8.0,45.0,37.0,22.357999999999997,0.587,0.549
fac63eea-147e-4466-b823-9b25249c3bc8,17767.0,4.0,Golden Knights,Flyers,2,1,6.864000000000001,0.476,0.513,4.0,0.533,40.7,28.0,32.0,-4.0,43.0,39.0,3.0,57.0,60.0,4.541,0.524,0.487
4da4b2e3-5dcf-46db-8b0b-309cf3dea71e,17414.0,3.0,Predators,Senators,2,3,7.809,0.448,0.438,-7.0,0.419,33.2,25.0,18.0,-6.0,32.0,26.0,-10.0,45.0,35.0,10.030999999999999,0.552,0.563
9effebc7-9d46-4e2f-bab5-98a25fd92240,18532.0,4.0,Stars,Red Wings,3,2,10.023,0.568,0.559,6.0,0.56,34.8,22.0,28.0,11.0,35.0,46.0,12.0,45.0,57.0,8.609,0.432,0.441
14c2ef26-077a-413e-89b5-fcb3d7407858,19092.0,3.0,Lightning,Panthers,4,1,11.46,0.534,0.495,6.0,0.56,30.2,22.0,28.0,5.0,34.0,39.0,-1.0,50.0,49.0,4.895,0.466,0.505
e3fa7fb0-bd7a-48ce-a396-60c52e2b6339,21105.0,3.0,Canadiens,Kings,2,4,9.985999999999999,0.415,0.494,-15.0,0.317,38.1,28.0,13.0,-11.0,38.0,27.0,-1.0,44.0,43.0,12.309000000000001,0.585,0.506
9ace4ae4-7f78-4b4f-9e62-945bdccb0f16,18857.0,4.0,Maple Leafs,Flames,5,4,15.546,0.559,0.544,2.0,0.523,36.0,21.0,23.0,7.0,26.0,33.0,7.0,36.0,43.0,16.253,0.441,0.456
99170f99-fedf-4389-84f9-2e8440a71373,18414.0,3.0,Penguins,Sabres,3,1,10.674,0.451,0.413,-8.0,0.431,30.5,33.0,25.0,-8.0,45.0,37.0,-18.0,61.0,43.0,3.503,0.549,0.587
d4c7afb5-a763-4eb4-a459-f3f089c97dbd,17255.0,3.0,Islanders,Hurricanes,0,3,0.897,0.35,0.337,-8.0,0.395,40.9,23.0,15.0,-18.0,39.0,21.0,-34.0,69.0,35.0,11.3,0.65,0.663
3526310b-843b-47a8-b4c3-490339b14850,18526.0,3.0,Canucks,Wild,0,3,0.909,0.469,0.505,-1.0,0.491,32.6,27.0,26.0,-5.0,43.0,38.0,1.0,55.0,56.0,10.1,0.531,0.495
aaf652d0-7896-4d72-a927-1f7aec8bf924,18096.0,4.0,Blues,Avalanche,2,3,7.202999999999999,0.529,0.518,1.0,0.51,40.4,25.0,26.0,4.0,32.0,36.0,3.0,41.0,44.0,10.638,0.471,0.482
2bd0b5d7-8036-4fb2-876f-3070f1997647,14560.0,4.0,Blue Jackets,Kings,6,5,23.968,0.386,0.441,-15.0,0.368,30.9,36.0,21.0,-20.0,54.0,34.0,-14.0,66.0,52.0,13.969,0.614,0.559
e96b4a02-b539-4434-b9ff-ecf8276f72cf,15625.0,3.0,Panthers,Kraken,2,5,8.844,0.439,0.458,-6.0,0.417,34.8,21.0,15.0,-7.0,32.0,25.0,-6.0,39.0,33.0,16.52,0.561,0.542
0be68ef7-f9b3-4496-a0f0-cf13e3cba442,4600.0,4.0,Coyotes,Flyers,5,4,18.102,0.355,0.377,-14.0,0.394,36.9,40.0,26.0,-27.0,60.0,33.0,-30.0,76.0,46.0,10.628,0.645,0.623
3a6ea84d-85ba-4ccd-a84c-c3444b88dd2e,14096.0,3.0,Jets,Capitals,2,5,7.361,0.47,0.516,-2.0,0.481,26.0,27.0,25.0,-4.0,35.0,31.0,3.0,46.0,49.0,14.835,0.53,0.484
5208aa04-fc5a-47c3-8de0-d129aaf9374f,18114.0,3.0,Golden Knights,Bruins,1,3,4.089,0.547,0.515,1.0,0.51,34.2,24.0,25.0,6.0,29.0,35.0,3.0,47.0,50.0,12.068,0.453,0.485
2ae7c464-e1e1-4440-949b-4410d4267fbf,18006.0,4.0,Rangers,Devils,4,3,18.296999999999997,0.373,0.391,-11.0,0.378,42.1,28.0,17.0,-17.0,42.0,25.0,-19.0,53.0,34.0,11.126000000000001,0.627,0.609
3d803a84-6871-4add-836b-b394a3d555b9,21105.0,5.0,Canadiens,Flames,2,1,3.571,0.485,0.511,-2.0,0.479,26.9,25.0,23.0,-2.0,34.0,32.0,2.0,43.0,45.0,3.8739999999999997,0.515,0.489
5ad8e1a6-770f-4dcd-b132-0011ec57b217,17147.0,3.0,Penguins,Stars,2,1,8.963,0.509,0.489,1.0,0.512,41.8,21.0,22.0,1.0,28.0,29.0,-2.0,48.0,46.0,4.62,0.491,0.511
cd9b964a-c29b-4bf6-9380-151757b489d8,14204.0,3.0,Senators,Ducks,3,0,8.9,0.616,0.557,9.0,0.582,37.5,23.0,32.0,17.0,28.0,45.0,12.0,47.0,59.0,0.921,0.384,0.443
06362331-9696-4aa2-8afa-e9aaf6473b29,18096.0,4.0,Blues,Predators,1,0,5.2,0.474,0.483,-2.0,0.474,31.2,20.0,18.0,-3.0,30.0,27.0,-3.0,45.0,42.0,0.958,0.526,0.517
acabf42d-2f9c-467c-8d88-ec2b506b0b0c,17707.0,3.0,Wild,Oilers,2,1,7.652,0.627,0.558,10.0,0.632,29.4,14.0,24.0,15.0,22.0,37.0,9.0,34.0,43.0,5.733,0.373,0.442
29afa852-6e1c-462a-b526-159fe607e978,18477.0,3.0,Maple Leafs,Ducks,7,0,17.7,0.561,0.6,7.0,0.561,32.5,25.0,32.0,10.0,36.0,46.0,19.0,38.0,57.0,0.833,0.439,0.4
2de3fad5-a527-4c49-9093-9243d2135352,19092.0,3.0,Lightning,Kraken,6,2,20.947,0.442,0.432,-7.0,0.444,33.3,35.0,28.0,-10.0,48.0,38.0,-15.0,63.0,48.0,6.1,0.558,0.568
34a3dafc-1a66-48f0-96bd-93dd007d76f9,13114.0,3.0,Devils,Stars,1,4,3.675,0.518,0.534,3.0,0.524,41.1,30.0,33.0,3.0,41.0,44.0,8.0,55.0,63.0,13.472,0.482,0.466
36351bae-25d4-4c0b-8645-b468e4245a56,12873.0,3.0,Sabres,Kings,6,0,20.4,0.455,0.523,-9.0,0.412,43.2,30.0,21.0,-6.0,36.0,30.0,4.0,42.0,46.0,0.806,0.545,0.477
7938670a-f192-4314-8443-d858c215d56e,15819.0,3.0,Panthers,Blue Jackets,4,0,16.4,0.538,0.511,0.0,0.5,33.8,20.0,20.0,5.0,30.0,35.0,2.0,44.0,46.0,0.846,0.462,0.489
cf026da7-6666-4240-bb8f-776b8bdcd187,19515.0,3.0,Red Wings,Hurricanes,0,1,0.963,0.5,0.457,1.0,0.51,42.4,25.0,26.0,0.0,36.0,36.0,-8.0,51.0,43.0,4.7,0.5,0.543
e69bac22-c3ee-4edd-ad57-36b52aedfc4a,17850.0,5.0,Bruins,Islanders,4,3,9.985,0.513,0.468,3.0,0.528,30.6,25.0,28.0,2.0,37.0,39.0,-7.0,59.0,52.0,12.409,0.487,0.532
0f5c4332-f8c6-4d2c-b59e-fbd4cf224b7d,13102.0,3.0,Jets,Golden Knights,5,6,15.517999999999999,0.537,0.524,1.0,0.508,35.0,29.0,30.0,6.0,38.0,44.0,5.0,50.0,55.0,19.053,0.463,0.476
a1938d72-4983-49ed-b27d-d968e23e317b,17159.0,3.0,Predators,Oilers,3,6,10.238,0.475,0.5,-8.0,0.429,34.2,32.0,24.0,-4.0,42.0,38.0,0.0,52.0,52.0,17.105999999999998,0.525,0.5
042a9294-ddc5-4b9a-85ef-2eb82c7758c1,18082.0,3.0,Avalanche,Flyers,3,2,12.929,0.458,0.517,-4.0,0.458,35.6,26.0,22.0,-5.0,32.0,27.0,3.0,42.0,45.0,7.9799999999999995,0.542,0.483
1dbc098c-2201-4c1f-9e65-a9e2abcabe06,16181.0,3.0,Blackhawks,Capitals,3,7,11.067,0.379,0.378,-10.0,0.391,37.3,28.0,18.0,-16.0,41.0,25.0,-24.0,61.0,37.0,24.197,0.621,0.622
60907ea0-8270-49b1-bbc8-d0e0cbd9803e,10462.0,3.0,Sharks,Coyotes,3,2,10.009,0.625,0.589,12.0,0.625,31.2,18.0,30.0,18.0,27.0,45.0,16.0,37.0,53.0,10.009,0.375,0.411
4c0b73ed-5163-424a-be15-0b3305c9f16f,19567.0,3.0,Senators,Canadiens,3,2,10.62,0.462,0.457,-4.0,0.447,24.3,21.0,17.0,-4.0,28.0,24.0,-6.0,38.0,32.0,8.903,0.538,0.543
e3897b1d-1a2d-45a5-a1b8-4bda92262962,18324.0,3.0,Wild,Red Wings,4,1,19.141,0.468,0.456,1.0,0.519,36.5,13.0,14.0,-3.0,25.0,22.0,-6.0,37.0,31.0,6.718,0.532,0.544
c1ea3306-4d7d-4982-a0fd-b88c9ca6b528,17552.0,5.0,Flames,Canucks,3,4,8.789,0.571,0.534,10.0,0.593,37.2,22.0,32.0,11.0,33.0,44.0,7.0,48.0,55.0,12.020999999999999,0.429,0.466
02cf432b-d84e-4583-929b-afafb74e6fac,21105.0,3.0,Canadiens,Ducks,2,5,8.9,0.493,0.523,-6.0,0.442,35.2,29.0,23.0,-1.0,35.0,34.0,4.0,41.0,45.0,16.52,0.507,0.477
1f2dc77e-f230-438f-a5d6-3cc328379158,18680.0,3.0,Hurricanes,Kraken,3,2,8.582,0.677,0.663,19.0,0.694,29.0,15.0,34.0,23.0,21.0,44.0,28.0,29.0,57.0,12.723,0.323,0.337
39b23042-fdc4-40fc-ac71-989b2964a21f,18573.0,3.0,Capitals,Stars,1,2,3.123,0.624,0.611,22.0,0.677,34.3,20.0,42.0,21.0,32.0,53.0,24.0,42.0,66.0,8.678,0.376,0.389
52247b18-e91d-4cc2-b00b-5fd43ad8361f,18006.0,3.0,Rangers,Maple Leafs,3,1,15.957,0.375,0.388,-5.0,0.424,44.7,19.0,14.0,-14.0,35.0,21.0,-18.0,49.0,31.0,5.1499999999999995,0.625,0.613
c566725e-b6d6-4695-9995-d190b1058a25,17850.0,5.0,Bruins,Kings,2,3,6.633,0.492,0.505,-6.0,0.429,44.6,24.0,18.0,-1.0,32.0,31.0,1.0,45.0,46.0,7.643,0.508,0.495
e2a19abf-1287-4777-b88f-d35818db817b,14137.0,3.0,Devils,Flyers,1,2,2.917,0.622,0.617,19.0,0.667,34.7,19.0,38.0,18.0,28.0,46.0,25.0,41.0,66.0,9.280000000000001,0.378,0.383
ed84f3d8-84fa-4704-ae1f-f5e90ed8aa72,14538.0,3.0,Panthers,Penguins,2,4,6.797000000000001,0.489,0.515,0.0,0.5,36.7,31.0,31.0,-2.0,45.0,43.0,3.0,48.0,51.0,11.241000000000001,0.511,0.485
f18c5378-7ac9-4345-8f43-0f546c20ade0,19092.0,3.0,Lightning,Blue Jackets,4,1,14.760000000000002,0.515,0.5,-1.0,0.489,30.4,24.0,23.0,2.0,33.0,35.0,0.0,49.0,49.0,4.862,0.485,0.5
f5faf73f-3d28-4c5c-869e-fa445cc04860,13949.0,4.0,Jets,Predators,2,1,5.862,0.65,0.64,10.0,0.593,30.2,22.0,32.0,24.0,28.0,52.0,28.0,36.0,64.0,4.7509999999999994,0.35,0.36
bd7dc395-bdb2-4fa6-91f2-031b250d66dd,15911.0,3.0,Blackhawks,Golden Knights,1,4,4.84,0.458,0.494,1.0,0.511,33.1,22.0,23.0,-5.0,32.0,27.0,-1.0,42.0,41.0,16.96,0.542,0.506
25b0fade-7db0-4c7a-b2fe-2359758b9e47,17550.0,5.0,Oilers,Blues,3,4,12.006,0.507,0.473,-6.0,0.432,22.5,25.0,19.0,1.0,34.0,35.0,-5.0,48.0,43.0,10.289,0.493,0.527
9300f652-f146-4549-8a4b-97a0fda1705c,18103.0,3.0,Avalanche,Sabres,2,4,5.710000000000001,0.675,0.721,17.0,0.66,32.7,18.0,35.0,27.0,25.0,52.0,46.0,29.0,75.0,19.951,0.325,0.279
55e3d21c-75ba-4b85-a89a-c8858df5d916,18501.0,3.0,Wild,Blackhawks,4,1,19.166999999999998,0.481,0.524,-5.0,0.439,30.0,23.0,18.0,-2.0,28.0,26.0,4.0,39.0,43.0,4.117999999999999,0.519,0.476
6ac2b301-c10d-4baa-921a-d2bffe42032e,18001.0,3.0,Flames,Blues,2,5,5.492,0.659,0.67,16.0,0.638,38.0,21.0,37.0,26.0,28.0,54.0,35.0,34.0,69.0,21.752000000000002,0.341,0.33
373b14aa-4625-439a-8920-eb18df9b18a3,4600.0,3.0,Coyotes,Islanders,5,4,18.082,0.455,0.475,2.0,0.525,32.9,19.0,21.0,-5.0,30.0,25.0,-4.0,42.0,38.0,12.628,0.545,0.525
118a4100-296e-43e8-ad6b-91799947f0eb,17850.0,3.0,Bruins,Blue Jackets,4,2,11.239,0.608,0.627,16.0,0.648,38.5,19.0,35.0,16.0,29.0,45.0,26.0,38.0,64.0,6.997,0.392,0.373
3e688c01-0cb9-462a-9c35-4d1a30d4316f,19515.0,3.0,Red Wings,Senators,3,6,10.186,0.61,0.587,7.0,0.613,34.6,12.0,19.0,9.0,16.0,25.0,11.0,26.0,37.0,22.305999999999997,0.39,0.413
a9bf9300-88e1-4701-a176-99d47358f379,18296.0,3.0,Oilers,Ducks,3,4,6.864999999999999,0.662,0.637,20.0,0.708,32.2,14.0,34.0,24.0,25.0,49.0,25.0,33.0,58.0,24.439,0.338,0.363
e06102db-b9c0-4b3d-ae42-7a03dab04fba,18573.0,3.0,Capitals,Maple Leafs,5,2,18.843999999999998,0.395,0.394,-4.0,0.464,27.2,30.0,26.0,-17.0,49.0,32.0,-22.0,63.0,41.0,6.420999999999999,0.605,0.606
00a030be-f229-404c-bad1-a182ec738927,18680.0,4.0,Hurricanes,Stars,5,4,14.067,0.589,0.564,9.0,0.582,33.3,23.0,32.0,13.0,30.0,43.0,13.0,44.0,57.0,14.168000000000001,0.411,0.436
d5c094d1-c8ca-415d-87a6-b8144a71a0f9,21105.0,3.0,Canadiens,Lightning,1,5,5.115,0.574,0.591,6.0,0.588,30.0,14.0,20.0,7.0,20.0,27.0,12.0,27.0,39.0,19.457,0.426,0.409
56710834-47a9-4b96-aba2-1772c064d8da,18340.0,3.0,Flyers,Rangers,3,6,10.229000000000001,0.442,0.481,-7.0,0.436,33.2,31.0,24.0,-9.0,43.0,34.0,-4.0,54.0,50.0,18.506,0.558,0.519
9dae6e0c-2974-41a1-a785-4eada46fafdb,15082.0,3.0,Devils,Panthers,2,4,7.162,0.582,0.566,3.0,0.527,40.2,26.0,29.0,13.0,33.0,46.0,15.0,49.0,64.0,14.738000000000001,0.418,0.434
8f754b48-71fc-46f8-9c85-ed48e82473c5,4600.0,3.0,Coyotes,Sabres,2,5,7.384,0.458,0.481,-8.0,0.417,30.3,28.0,20.0,-5.0,32.0,27.0,-3.0,40.0,37.0,12.535,0.542,0.519
cf8f73c8-b191-49b9-a7c2-1fda98f3339b,18131.0,3.0,Avalanche,Predators,3,1,10.962,0.5,0.5,-2.0,0.475,38.2,21.0,19.0,0.0,30.0,30.0,0.0,46.0,46.0,4.7,0.5,0.5
853f0b98-e0cb-4264-9857-1ba457e506df,18487.0,3.0,Canucks,Jets,1,5,5.115,0.443,0.513,-4.0,0.457,36.7,25.0,21.0,-7.0,34.0,27.0,2.0,39.0,41.0,19.457,0.557,0.488
b449a27e-792b-409b-9a2f-be97e4b78df7,18007.0,3.0,Golden Knights,Islanders,2,5,6.108,0.605,0.584,9.0,0.576,44.1,25.0,34.0,18.0,34.0,52.0,19.0,47.0,66.0,20.147,0.395,0.416
b919feb3-66ae-4145-8fad-014347513aed,18230.0,5.0,Kings,Sharks,3,2,5.82,0.561,0.54,12.0,0.62,31.5,19.0,31.0,8.0,29.0,37.0,8.0,46.0,54.0,8.951,0.439,0.46
f7b3d55b-6fb0-4acd-b8b0-589f73648d37,18213.0,3.0,Wild,Senators,4,2,18.328999999999997,0.481,0.476,-3.0,0.462,31.6,21.0,18.0,-2.0,28.0,26.0,-4.0,44.0,40.0,7.925999999999999,0.519,0.524
dbdb820a-b93d-4ed4-82b8-e86f7ea38252,18117.0,3.0,Hurricanes,Penguins,3,2,11.22,0.493,0.511,7.0,0.578,32.5,19.0,26.0,-1.0,35.0,34.0,2.0,43.0,45.0,8.897,0.507,0.489
cc7dfcc6-a486-4e67-b276-efc82be8400f,17365.0,3.0,Blackhawks,Rangers,1,7,4.031,0.519,0.556,3.0,0.528,37.7,25.0,28.0,3.0,37.0,40.0,11.0,44.0,55.0,27.866999999999997,0.481,0.444
b0d07ca6-0614-4988-86e7-37274d9e6e81,17151.0,3.0,Kraken,Jets,3,2,9.682,0.696,0.651,18.0,0.737,32.2,10.0,28.0,22.0,17.0,39.0,25.0,29.0,54.0,12.712000000000002,0.304,0.349
5e68a4b0-c81f-4c8c-bb94-58179d6f20cb,14207.0,3.0,Sharks,Flames,2,5,8.5,0.421,0.389,-7.0,0.405,37.6,22.0,15.0,-9.0,33.0,24.0,-16.0,44.0,28.0,20.923000000000002,0.579,0.611
952359e8-0666-4334-b01c-f7721926bbf6,16402.0,3.0,Blue Jackets,Stars,1,2,4.541,0.489,0.438,-7.0,0.443,35.5,34.0,27.0,-2.0,47.0,45.0,-16.0,73.0,57.0,6.864000000000001,0.511,0.562
db0a34f6-2b84-44e1-921a-64e08dd1557c,18573.0,4.0,Capitals,Red Wings,4,3,10.342,0.697,0.637,23.0,0.717,39.2,15.0,38.0,30.0,23.0,53.0,28.0,37.0,65.0,16.705000000000002,0.303,0.363
df39e890-1fc3-4e5c-baf0-3ef59b3722d6,17850.0,3.0,Bruins,Panthers,7,3,27.823,0.419,0.433,-13.0,0.377,34.2,33.0,20.0,-12.0,43.0,31.0,-13.0,55.0,42.0,8.431000000000001,0.581,0.567
fae25e38-c210-4910-9a88-33be96766e6b,17558.0,4.0,Predators,Oilers,4,3,12.309000000000001,0.549,0.509,2.0,0.516,37.8,30.0,32.0,8.0,37.0,45.0,2.0,52.0,54.0,9.985999999999999,0.451,0.491
04653f3b-e348-443a-a738-89698e5078a2,18110.0,5.0,Avalanche,Islanders,1,0,1.0,0.615,0.617,16.0,0.625,33.7,24.0,40.0,21.0,35.0,56.0,30.0,49.0,79.0,1.0,0.385,0.383
775d136a-d34c-41c3-a906-53561f257443,17808.0,3.0,Golden Knights,Sabres,2,3,5.533,0.544,0.55,13.0,0.633,31.0,18.0,31.0,7.0,36.0,43.0,10.0,45.0,55.0,17.653,0.456,0.45
e30615d2-0d68-4b89-863a-7bd3fa5f5439,4600.0,4.0,Coyotes,Canadiens,2,3,5.984999999999999,0.566,0.563,10.0,0.589,29.3,23.0,33.0,10.0,33.0,43.0,12.0,42.0,54.0,12.449,0.434,0.438
fd3d3843-06a9-418c-b508-861f0b2eb6ae,18692.0,3.0,Canucks,Blues,1,5,3.715,0.515,0.494,1.0,0.511,38.2,22.0,23.0,2.0,33.0,35.0,-1.0,39.0,38.0,19.471,0.485,0.506
258210c3-49ab-48ef-820a-c749fcf59605,18005.0,3.0,Penguins,Rangers,3,2,13.429,0.443,0.418,-2.0,0.477,31.0,23.0,21.0,-7.0,34.0,27.0,-15.0,53.0,38.0,7.975,0.557,0.582
307657f9-f319-4b60-a842-b4ec7357da3c,19432.0,3.0,Flyers,Blue Jackets,5,3,13.709000000000001,0.533,0.538,6.0,0.543,40.2,32.0,38.0,6.0,43.0,49.0,9.0,54.0,63.0,9.972,0.467,0.462
53348eda-cf36-4e2e-95df-3c6f3e01c7aa,18962.0,3.0,Maple Leafs,Lightning,4,1,10.947,0.586,0.517,14.0,0.635,29.7,19.0,33.0,12.0,29.0,41.0,3.0,42.0,45.0,6.2,0.414,0.483
ed8b5e39-9b58-4309-bf26-ee1b3128d092,18680.0,3.0,Hurricanes,Devils,4,1,20.974,0.406,0.397,-11.0,0.366,28.1,26.0,15.0,-12.0,38.0,26.0,-16.0,47.0,31.0,3.4000000000000004,0.594,0.603
9100829c-fc06-4ffd-b28d-61eaf4ee03b4,14277.0,3.0,Jets,Senators,5,1,21.772000000000002,0.458,0.43,-8.0,0.426,38.8,31.0,23.0,-7.0,45.0,38.0,-15.0,61.0,46.0,3.5919999999999996,0.542,0.57
54a91ed2-9baa-47a3-b15a-b3c3bd54e842,17151.0,3.0,Kraken,Blues,5,2,16.117,0.625,0.553,15.0,0.674,34.8,14.0,29.0,18.0,27.0,45.0,10.0,42.0,52.0,9.148000000000001,0.375,0.447
484be428-abf0-4a17-85df-b5159eed24c5,18230.0,3.0,Kings,Ducks,4,1,10.760000000000002,0.606,0.587,12.0,0.625,32.1,18.0,30.0,14.0,26.0,40.0,16.0,38.0,54.0,4.902,0.394,0.413
e3ee50e4-f658-407b-9e53-86ccf4f1bd88,10431.0,3.0,Sharks,Flames,3,7,11.921,0.351,0.387,-15.0,0.368,31.1,36.0,21.0,-23.0,50.0,27.0,-24.0,65.0,41.0,18.788999999999998,0.649,0.613
a0455db6-a880-4a79-824b-231134c73348,17073.0,3.0,Panthers,Devils,2,4,6.478999999999999,0.523,0.582,1.0,0.508,28.8,30.0,31.0,4.0,41.0,45.0,20.0,51.0,71.0,13.044,0.477,0.418
c5f6c1f9-bddb-4319-acb7-5e3ac06d5238,19515.0,3.0,Red Wings,Lightning,7,4,23.495,0.46,0.433,-3.0,0.472,41.2,28.0,25.0,-5.0,34.0,29.0,-12.0,51.0,39.0,11.274000000000001,0.54,0.567
31f02219-07f3-41e9-8dd9-0097ea504b70,18091.0,4.0,Avalanche,Canadiens,2,1,6.55,0.649,0.631,15.0,0.642,31.6,19.0,34.0,22.0,26.0,48.0,29.0,41.0,70.0,5.944,0.351,0.369
e521ed0d-da39-4299-8a41-b076149e866f,15239.0,3.0,Blackhawks,Predators,2,4,5.992,0.489,0.456,1.0,0.508,37.2,32.0,33.0,-2.0,45.0,43.0,-10.0,62.0,52.0,11.749,0.511,0.544
3c3bf46d-132d-48df-99c3-281f01ccf909,18532.0,3.0,Stars,Oilers,3,6,11.924,0.413,0.42,-11.0,0.396,32.9,32.0,21.0,-13.0,44.0,31.0,-16.0,58.0,42.0,18.489,0.587,0.58
8b918a6c-a34b-4e86-be4c-6d6de32ad458,17711.0,3.0,Golden Knights,Coyotes,5,2,15.613,0.475,0.527,-1.0,0.488,28.7,21.0,20.0,-3.0,32.0,29.0,5.0,44.0,49.0,9.552999999999999,0.525,0.473
d9e375ae-a30e-45da-b4fb-83778ed90948,14961.0,3.0,Ducks,Wild,1,4,5.405,0.486,0.452,-2.0,0.477,39.9,23.0,21.0,-2.0,36.0,34.0,-9.0,51.0,42.0,10.455,0.514,0.548
e90dbe5a-f5bf-4b63-b4ff-c26f2a4f056b,18908.0,3.0,Maple Leafs,Flyers,4,3,12.642000000000001,0.625,0.563,11.0,0.641,37.7,14.0,25.0,14.0,21.0,35.0,10.0,35.0,45.0,16.682000000000002,0.375,0.438
